Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
K07018; uncharacterized protein	K07018	9	9	0	0	0	NA	0	NA	Inf
K07019; uncharacterized protein	K07019	9	0	1	8	0.000668729963218483	7.43033292464981e-05	4101.5	455.722222222222	113
K07023; putative hydrolases of HD superfamily	K07023	9	0	5	3	3.34821481850192e-05	3.72023868722436e-06	14715	1635	184
K07025; putative hydrolase of the HAD superfamily	K07025	9	0	1	2	0.000173770591472763	1.93078434969737e-05	12895	1432.77777777778	91
K07027; glycosyltransferase 2 family protein	K07027	9	4	1	1	-2.6029576985059e-05	-5.2059153970118e-06	7976.5	1595.3	536
K07030; uncharacterized protein	K07030	9	1	0	1	1.21212121212121e-05	1.51515151515151e-06	11988	1498.5	1047.5
K07032; uncharacterized protein	K07032	9	0	5	4	0.00032158216267248	3.57313514080533e-05	13592	1510.22222222222	59
K07034; uncharacterized protein	K07034	9	0	2	3	1.58527473033462e-05	1.76141636703847e-06	13538	1504.22222222222	164
K07035; uncharacterized protein	K07035	9	0	3	3	7.57539866684237e-05	8.41710962982485e-06	12929	1436.55555555556	466.5
K07037; uncharacterized protein	K07037	9	0	2	6	8.23186681218483e-05	9.14651868020536e-06	11182	1242.44444444444	420
K07039; uncharacterized protein	K07039	9	0	3	3	0.000315873668922352	3.50970743247058e-05	12229	1358.77777777778	39
K07040; uncharacterized protein	K07040	9	0	1	1	1.96581196581197e-05	2.18423551756886e-06	13609	1512.11111111111	644.5
K07043; uncharacterized protein	K07043	9	0	1	2	2.21951961082395e-05	2.4661329009155e-06	12956.5	1439.61111111111	449.5
K07045; uncharacterized protein	K07045	9	0	6	2	-0.00029437626081873	-3.27084734243033e-05	17347	1927.44444444444	114
K07052; uncharacterized protein	K07052	9	0	2	5	0.000381999575316214	4.24443972573571e-05	9467.5	1051.94444444444	47
K07054; uncharacterized protein	K07054	9	4	0	0	0	0	7908	1581.6	1421.5
K07058; membrane protein	K07058	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K07071; uncharacterized protein	K07071	9	0	5	4	-9.21737734760062e-05	-1.02415303862229e-05	15368	1707.55555555556	417
K07074; uncharacterized protein	K07074	9	0	3	5	0.000281846554215113	3.13162838016792e-05	10442.5	1160.27777777778	66
K07075; uncharacterized protein	K07075	9	0	5	1	-0.00016153598193715	-1.79484424374611e-05	17749	1972.11111111111	792
K07078; uncharacterized protein	K07078	9	0	2	6	0.000648650739964925	7.20723044405472e-05	7974.5	886.055555555556	17
K07079; uncharacterized protein	K07079	9	0	5	2	0.000261146651290533	2.9016294587837e-05	15139.5	1682.16666666667	10
K07080; uncharacterized protein	K07080	9	0	2	7	0.000547215507186127	6.08017230206807e-05	7417	824.111111111111	88
K07082; UPF0755 protein	K07082	9	0	4	3	0.000118676990063639	1.31863322292933e-05	14671.5	1630.16666666667	33
K07083; putative periplasmic solute-binding protein	K07083	9	1	1	1	2.48554132153453e-05	3.10692665191817e-06	11990	1498.75	642
K07085; putative transport protein	K07085	9	0	1	3	6.30861470653588e-05	7.00957189615097e-06	12399.5	1377.72222222222	463
K07088; uncharacterized protein	K07088	9	1	2	2	-1.69974103857163e-05	-2.12467629821453e-06	12693	1586.625	838.5
K07089; uncharacterized protein	K07089	9	0	3	2	6.54491136844078e-05	7.27212374271198e-06	13887.5	1543.05555555556	97
K07090; uncharacterized protein	K07090	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K07095; uncharacterized protein	K07095	9	0	3	4	7.19804807595506e-05	7.99783119550562e-06	12525	1391.66666666667	470
K07097; uncharacterized protein	K07097	9	0	2	7	0.000960800863388695	0.000106755651487633	6594	732.666666666667	11
K07098; uncharacterized protein	K07098	9	0	3	5	0.000466905810666581	5.18784234073979e-05	10498.5	1166.5	24
K07099; uncharacterized protein	K07099	9	0	6	2	-0.00023996464643691	-2.666273849299e-05	18040	2004.44444444444	610
K07100; putative phosphoribosyl transferase	K07100	9	0	3	6	0.000345881292001225	3.84312546668028e-05	10417	1157.44444444444	48
K07101; uncharacterized protein	K07101	9	0	1	6	0.000235950713718195	2.62167459686883e-05	8481	942.333333333333	355
K07105; uncharacterized protein	K07105	9	9	0	0	0	NA	0	NA	Inf
K07109; uncharacterized protein	K07109	9	0	3	6	0.000202378922802575	2.24865469780638e-05	10880.5	1208.94444444444	48
K07112; uncharacterized protein	K07112	9	0	4	5	0.000132537831760639	1.47264257511821e-05	11675	1297.22222222222	145
K07118; uncharacterized protein	K07118	9	0	1	6	0.00018845552802289	2.09395031136545e-05	9666	1074	228
K07121; uncharacterized protein	K07121	9	0	4	5	2.13950938512043e-05	2.37723265013382e-06	13167.5	1463.05555555556	171
K07124; uncharacterized protein	K07124	9	0	4	3	-3.87575994623859e-05	-4.3063999402651e-06	14372	1596.88888888889	318
K07125; uncharacterized protein	K07125	9	0	1	7	0.000444053665794976	4.93392961994418e-05	8159.5	906.611111111111	86
K07126; uncharacterized protein	K07126	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K07128; uncharacterized protein	K07128	9	0	3	3	0.000128566353425774	1.42851503806415e-05	12825.5	1425.05555555556	123
K07131; uncharacterized protein	K07131	9	0	3	5	7.50858581548504e-05	8.34287312831671e-06	12164.5	1351.61111111111	103
K07133; uncharacterized protein	K07133	9	0	1	2	-2.40428194993413e-05	-2.6714243888157e-06	13731	1525.66666666667	725
K07137; uncharacterized protein	K07137	9	0	4	3	2.14899557021878e-05	2.38777285579864e-06	13962	1551.33333333333	328
K07139; uncharacterized protein	K07139	9	0	4	3	-4.93250191323214e-05	-5.48055768136904e-06	15221	1691.22222222222	456
K07140; uncharacterized protein	K07140	9	0	2	3	8.96610133161858e-05	9.96233481290953e-06	12204.5	1356.05555555556	392.5
K07146; UPF0176 protein	K07146	9	0	3	3	2.50932818161885e-05	2.78814242402095e-06	13174.5	1463.83333333333	124
K07149; uncharacterized protein	K07149	9	0	1	7	0.000303626210758907	3.37362456398786e-05	7477.5	830.833333333333	117
K07150; uncharacterized protein	K07150	9	0	5	2	-0.000126273221636862	-1.40303579596514e-05	16271.5	1807.94444444444	390
K07160; UPF0271 protein	K07160	9	0	1	7	0.000446371914286641	4.95968793651823e-05	8667	963	78
K07164; uncharacterized protein	K07164	9	0	4	5	-3.68026351946798e-05	-4.08918168829776e-06	13182.5	1464.72222222222	427
K07166; ACT domain-containing protein	K07166	9	0	3	4	6.31501757087739e-05	7.01668618986377e-06	12636	1404	177
K07176; putative serine/threonine protein kinase	K07176	9	8	0	0	0	0	1639	1639	1639
K07177; Lon-like protease	K07177	9	0	5	3	-9.67204857753313e-05	-1.07467206417035e-05	15976	1775.11111111111	465.5
K07220; uncharacterized protein	K07220	9	0	5	2	-4.75476616852016e-05	-5.28307352057796e-06	15372.5	1708.05555555556	302
K07223; putative iron-dependent peroxidase	K07223	9	7	0	0	0	0	3238.5	1619.25	1557.5
K07234; uncharacterized protein involved in response to NO	K07234	9	0	0	1	1.37931034482758e-05	1.53256704980843e-06	13038.5	1448.72222222222	763.5
K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]	K07317	9	0	5	3	-0.000194712799051997	-2.16347554502219e-05	16032	1781.33333333333	785
K07318; adenine-specific DNA-methyltransferase [EC:2.1.1.72]	K07318	9	0	5	3	0.000441062989808814	4.9006998867646e-05	15073.5	1674.83333333333	38
K07387; putative metalloprotease [EC:3.4.24.-]	K07387	9	0	5	4	-7.60711574079296e-06	-8.45235082310329e-07	14513.5	1612.61111111111	128
K07454; putative restriction endonuclease	K07454	9	0	4	4	0.00017642421886747	1.96026909852745e-05	12430	1381.11111111111	46
K07457; endonuclease III related protein	K07457	9	0	5	3	-3.41001495383836e-05	-3.78890550426484e-06	15364.5	1707.16666666667	624
K07461; putative endonuclease	K07461	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K07468; putative ATP-dependent DNA ligase [EC:6.5.1.1]	K07468	9	2	0	0	0	0	10898.5	1556.92857142857	1413.5
K07483; transposase	K07483	9	0	4	3	-0.000104414451700881	-1.16016057445423e-05	15265	1696.11111111111	483
K07484; transposase	K07484	9	0	3	5	4.93018175056713e-05	5.47797972285236e-06	12655	1406.11111111111	276
K07485; transposase	K07485	9	0	5	0	-6.74048638763055e-05	-7.4894293195895e-06	17157	1906.33333333333	1421.5
K07486; transposase	K07486	9	0	5	3	-5.49626356258551e-05	-6.1069595139839e-06	15672.5	1741.38888888889	470
K07487; transposase	K07487	9	0	4	5	0.000242518593110294	2.69465103455882e-05	12310.5	1367.83333333333	71
K07488; transposase	K07488	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K07491; putative transposase	K07491	9	0	2	5	9.41876509975677e-05	1.04652945552853e-05	11379	1264.33333333333	272
K07496; putative transposase	K07496	9	0	2	5	0.000160263827098936	1.78070918998818e-05	11056	1228.44444444444	120
K07498; putative transposase	K07498	9	0	2	6	0.000496897139740991	5.52107933045546e-05	8640.5	960.055555555556	45
K07501; 3'-5' exonuclease	K07501	9	0	2	5	0.000114834276796752	1.2759364088528e-05	10602.5	1178.05555555556	526
K07504; predicted type IV restriction endonuclease	K07504	9	0	0	6	0.000578215976137351	6.42462195708167e-05	6776	752.888888888889	19
K07727; putative transcriptional regulator	K07727	9	0	3	4	1.45549632101357e-05	1.61721813445952e-06	12732	1414.66666666667	704
K07729; putative transcriptional regulator	K07729	9	0	3	6	9.78632300047927e-05	1.08736922227547e-05	11243.5	1249.27777777778	78
K08303; putative protease [EC:3.4.-.-]	K08303	9	0	2	5	0.000450921109093633	5.01023454548481e-05	11469.5	1274.38888888889	49
K08972; putative membrane protein	K08972	9	0	6	2	-3.48903798956382e-05	-3.87670887729313e-06	16249.5	1805.5	459
K08973; putative membrane protein	K08973	9	0	2	1	2.53968253968244e-06	2.82186948853605e-07	13898	1544.22222222222	413
K08974; putative membrane protein	K08974	9	0	2	3	4.88505453233806e-05	5.42783836926452e-06	12650	1405.55555555556	217
K08976; putative membrane protein	K08976	9	0	4	1	-6.09367663399923e-05	-6.7707518155547e-06	16054	1783.77777777778	951
K08981; putative membrane protein	K08981	9	0	4	2	-1.72079063600362e-05	-1.91198959555958e-06	15014	1668.22222222222	797
K08987; putative membrane protein	K08987	9	0	7	2	0.00023318023007358	2.590891445262e-05	16791.5	1865.72222222222	13
K08989; putative membrane protein	K08989	9	0	6	3	-2.9553148821376e-05	-3.28368320237511e-06	15261.5	1695.72222222222	145
K08998; uncharacterized protein	K08998	9	0	5	4	3.46967262802994e-05	3.85519180892216e-06	14483	1609.22222222222	196
K08999; uncharacterized protein	K08999	9	0	4	5	2.31824321309928e-05	2.57582579233253e-06	14022	1558	41
K09005; uncharacterized protein	K09005	9	0	3	2	-5.47360009834588e-07	-6.08177788705098e-08	13647.5	1516.38888888889	593
K09009; uncharacterized protein	K09009	9	0	2	5	8.0185254981889e-05	8.90947277576544e-06	10888.5	1209.83333333333	346.5
K09117; uncharacterized protein	K09117	9	0	5	4	0.000206227311956295	2.29141457729217e-05	13020.5	1446.72222222222	100
K09118; uncharacterized protein	K09118	9	0	2	4	0.000359344051432988	3.99271168258875e-05	11674	1297.11111111111	39
K09125; uncharacterized protein	K09125	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K09131; uncharacterized protein	K09131	9	0	2	5	0.000227848920962481	2.5316546773609e-05	9821	1091.22222222222	131
K09137; uncharacterized protein	K09137	9	0	5	4	-9.09081050294277e-05	-1.01009005588253e-05	15251	1694.55555555556	489
K09138; uncharacterized protein	K09138	9	0	4	5	0.000225933967329403	2.51037741477115e-05	11764	1307.11111111111	60
K09147; uncharacterized protein	K09147	9	2	0	0	0	0	10898.5	1556.92857142857	1413.5
K09153; uncharacterized protein	K09153	9	0	3	5	-7.97663635340519e-05	-8.86292928156132e-06	12245	1360.55555555556	273
K09155; uncharacterized protein	K09155	9	0	2	2	-3.08658008658008e-05	-3.42953342953343e-06	13992	1554.66666666667	699.5
K09157; uncharacterized protein	K09157	9	0	1	2	3.82337871468306e-05	4.24819857187006e-06	12845.5	1427.27777777778	737
K09158; uncharacterized protein	K09158	9	2	0	0	0	0	10809	1544.14285714286	1413.5
K09160; uncharacterized protein	K09160	9	0	6	2	-7.15271365839851e-05	-7.94745962044279e-06	16098.5	1788.72222222222	195
K09167; uncharacterized protein	K09167	9	0	3	4	-2.2820436992772e-05	-2.535604110308e-06	13791.5	1532.38888888889	490
K09703; uncharacterized protein	K09703	9	4	1	2	1.30291005291005e-05	2.60582010582009e-06	7328	1465.6	913
K09704; uncharacterized protein	K09704	9	0	5	2	-0.000138828005328005	-1.54253339253339e-05	16743	1860.33333333333	334
K09712; uncharacterized protein	K09712	9	0	4	3	5.17993873202601e-05	5.7554874800289e-06	13650.5	1516.72222222222	249
K09729; uncharacterized protein	K09729	9	0	4	3	7.21302268095541e-05	8.01446964550602e-06	14297	1588.55555555556	194
K09747; uncharacterized protein	K09747	9	0	0	6	0.000250626207937403	2.78473564374893e-05	8457	939.666666666667	250
K09762; uncharacterized protein	K09762	9	0	4	4	6.49321043166162e-05	7.2146782574018e-06	13287.5	1476.38888888889	303
K09764; uncharacterized protein	K09764	9	0	3	5	9.07523875965161e-05	1.00835986218351e-05	11911	1323.44444444444	200
K09769; uncharacterized protein	K09769	9	0	5	3	-0.000270308200953147	-3.00342445503497e-05	14806.5	1645.16666666667	273
K09775; uncharacterized protein	K09775	9	0	4	3	-8.03571176681587e-05	-8.92856862979541e-06	14867.5	1651.94444444444	643
K09777; uncharacterized protein	K09777	9	0	5	4	0.000145526592937904	1.61696214375449e-05	14038.5	1559.83333333333	21
K09778; uncharacterized protein	K09778	9	0	5	3	-0.000150019280613469	-1.66688089570521e-05	15400.5	1711.16666666667	346
K09780; uncharacterized protein	K09780	9	9	0	0	0	NA	0	NA	Inf
K09781; uncharacterized protein	K09781	9	6	0	0	0	0	4758	1586	1530
K09787; uncharacterized protein	K09787	9	0	2	4	4.43545033261012e-05	4.92827814734458e-06	12217	1357.44444444444	474
K09790; uncharacterized protein	K09790	9	0	1	0	-1.6e-05	-1.77777777777777e-06	14865.5	1651.72222222222	1413.5
K09791; uncharacterized protein	K09791	9	0	5	3	-8.13537509588232e-05	-9.03930566209147e-06	15267.5	1696.38888888889	236
K09792; uncharacterized protein	K09792	9	0	2	6	0.000150739188922396	1.67487987691551e-05	11072	1230.22222222222	280
K09793; uncharacterized protein	K09793	9	0	2	3	0.00011829964816113	1.31444053512367e-05	12593.5	1399.27777777778	257
K09794; uncharacterized protein	K09794	9	0	4	3	3.94732756480138e-05	4.38591951644598e-06	14471	1607.88888888889	2
K09797; uncharacterized protein	K09797	9	0	4	5	0.000265382925429309	2.94869917143677e-05	13324	1480.44444444444	36
K09798; uncharacterized protein	K09798	9	0	6	3	-7.78957787433366e-05	-8.65508652703739e-06	15693	1743.66666666667	31
K09799; uncharacterized protein	K09799	9	0	3	3	0.000136636488469766	1.51818320521962e-05	12199	1355.44444444444	336
K09801; uncharacterized protein	K09801	9	5	0	0	0	0	6199	1549.75	1441
K09802; uncharacterized protein	K09802	9	0	4	4	0.000145813877405179	1.62015419339087e-05	13400	1488.88888888889	57
K09804; uncharacterized protein	K09804	9	0	2	6	0.000540388040022645	6.00431155580717e-05	8751	972.333333333333	19
K09805; uncharacterized protein	K09805	9	0	0	6	0.00020133851442675	2.23709460474166e-05	8881.5	986.833333333333	289
K09806; uncharacterized protein	K09806	9	0	3	4	0.000243779076637116	2.70865640707907e-05	11882.5	1320.27777777778	219
K09807; uncharacterized protein	K09807	9	0	0	9	0.0007661719973035	8.51302219226111e-05	3101	344.555555555556	82
K09857; uncharacterized protein	K09857	9	0	1	7	0.000214195856268141	2.3799539585349e-05	8103.5	900.388888888889	259
K09858; SEC-C motif domain protein	K09858	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
K09861; uncharacterized protein	K09861	9	0	1	7	0.000597592535334049	6.63991705926721e-05	5974	663.777777777778	50
K09862; uncharacterized protein	K09862	9	8	0	0	0	0	1636.5	1636.5	1636.5
K09891; uncharacterized protein	K09891	9	0	3	6	0.000400889974086213	4.45433304540236e-05	10186.5	1131.83333333333	35
K09894; uncharacterized protein	K09894	9	0	3	6	0.000362841248453394	4.03156942725993e-05	10260.5	1140.05555555556	29
K09895; uncharacterized protein	K09895	9	0	7	2	-0.000152442375550902	-1.6938041727878e-05	17672	1963.55555555556	298
K09896; uncharacterized protein	K09896	9	0	5	3	0.000156851991958407	1.74279991064897e-05	14889	1654.33333333333	28
K09897; uncharacterized protein	K09897	9	0	3	5	-4.86963176018867e-05	-5.41070195576519e-06	11889	1321	388
K09898; uncharacterized protein	K09898	9	0	4	5	0.00033269841127285	3.69664901414277e-05	12123	1347	30
K09899; uncharacterized protein	K09899	9	0	6	3	-0.00018399646000844	-2.04440511120489e-05	16346.5	1816.27777777778	126
K09900; uncharacterized protein	K09900	9	0	3	6	6.47217204881932e-05	7.19130227646591e-06	10919	1213.22222222222	41
K09901; uncharacterized protein	K09901	9	0	3	6	1.36289027002114e-05	1.51432252224571e-06	11793	1310.33333333333	295
K09902; uncharacterized protein	K09902	9	0	6	1	-0.000242255983168899	-2.6917331463211e-05	18724	2080.44444444444	623
K09904; uncharacterized protein	K09904	9	0	4	4	0.000320915659619537	3.56572955132819e-05	13069.5	1452.16666666667	10
K09907; uncharacterized protein	K09907	9	0	5	2	-7.31943185287351e-05	-8.13270205874834e-06	15153	1683.66666666667	275
K09908; uncharacterized protein	K09908	9	0	6	3	0.000108452035310079	1.20502261455643e-05	15459.5	1717.72222222222	166
K09909; uncharacterized protein	K09909	9	0	5	2	-6.43581557910368e-05	-7.15090619900409e-06	15840	1760	108
K09910; uncharacterized protein	K09910	9	0	3	5	0.000227052651680816	2.52280724089795e-05	11387.5	1265.27777777778	75
K09911; uncharacterized protein	K09911	9	0	5	4	-2.66017799402265e-05	-2.95575332669183e-06	13724.5	1524.94444444444	313.5
K09917; uncharacterized protein	K09917	9	0	1	2	8.717643407966e-05	9.68627045329556e-06	12547	1394.11111111111	60
K09921; uncharacterized protein	K09921	9	0	4	4	3.85865478456512e-05	4.28739420507235e-06	13835.5	1537.27777777778	151
K09923; uncharacterized protein	K09923	9	0	6	3	-1.40027414015579e-05	-1.55586015572865e-06	15824.5	1758.27777777778	425
K09924; uncharacterized protein	K09924	9	0	1	7	0.00012215950538541	1.35732783761567e-05	8960.5	995.611111111111	329
K09925; uncharacterized protein	K09925	9	0	1	8	0.000444357068136458	4.93730075707175e-05	6171.5	685.722222222222	134
K09926; uncharacterized protein	K09926	9	0	3	4	0.000114986826793278	1.2776314088142e-05	12753	1417	161
K09929; uncharacterized protein	K09929	9	9	0	0	0	NA	0	NA	Inf
K09930; uncharacterized protein	K09930	9	0	3	5	4.76967868698477e-05	5.29964298553863e-06	12238.5	1359.83333333333	223
K09935; uncharacterized protein	K09935	9	8	0	0	0	0	1636.5	1636.5	1636.5
K09939; uncharacterized protein	K09939	9	0	3	6	0.000309558737501124	3.43954152779027e-05	9050.5	1005.61111111111	123
K09940; uncharacterized protein	K09940	9	0	1	7	0.00051138209183858	5.68202324265089e-05	8354	928.222222222222	11
K09943; uncharacterized protein	K09943	9	0	3	4	8.50143606602667e-05	9.44604007336297e-06	12382	1375.77777777778	444
K09944; uncharacterized protein	K09944	9	0	2	6	0.000706291213234491	7.8476801470499e-05	8440.5	937.833333333333	18
K09946; uncharacterized protein	K09946	9	0	3	6	2.59679497370509e-06	2.88532774856121e-07	12659	1406.55555555556	181
K09949; uncharacterized protein	K09949	9	0	2	6	8.79816285079443e-05	9.7757365008827e-06	10772.5	1196.94444444444	277.5
K09954; uncharacterized protein	K09954	9	0	4	5	0.000471206793254952	5.23563103616613e-05	12070.5	1341.16666666667	51
K09956; uncharacterized protein	K09956	9	0	2	4	5.71530012092672e-05	6.35033346769635e-06	11268.5	1252.05555555556	134.5
K09960; uncharacterized protein	K09960	9	0	3	5	0.000958415743775077	0.000106490638197231	10449.5	1161.05555555556	8
K09961; uncharacterized protein	K09961	9	0	3	6	0.000190243852577985	2.11382058419983e-05	9727	1080.77777777778	34
K09962; uncharacterized protein	K09962	9	0	6	0	-0.000100489898607546	-1.11655442897273e-05	17633	1959.22222222222	1530
K09963; uncharacterized protein	K09963	9	0	2	5	5.71226885641343e-05	6.34696539601492e-06	11965	1329.44444444444	287
K09968; uncharacterized protein	K09968	9	0	3	5	0.000100026227219648	1.11140252466276e-05	11155	1239.44444444444	313
K09973; uncharacterized protein	K09973	9	0	2	4	0.000175444027837537	1.94937808708374e-05	11129	1236.55555555556	307
K09974; uncharacterized protein	K09974	9	0	4	2	-1.86177532145275e-05	-2.06863924605861e-06	15148.5	1683.16666666667	476
K09976; uncharacterized protein	K09976	9	0	2	5	0.000140237818251916	1.55819798057685e-05	10930.5	1214.5	354
K09977; uncharacterized protein	K09977	9	0	3	4	0.000318664181239959	3.54071312488843e-05	11649	1294.33333333333	53
K09979; uncharacterized protein	K09979	9	0	3	5	0.000168217283424476	1.86908092693862e-05	10785	1198.33333333333	328
